Time,Theta_Numerical,Theta_Analytical,Difference
25.270000,0.023567,0.023534,0.000033
25.280000,0.024223,0.024190,0.000033
25.290000,0.024875,0.024842,0.000033
25.300000,0.025524,0.025491,0.000033
25.310000,0.026169,0.026136,0.000033
25.320000,0.026811,0.026777,0.000033
25.330000,0.027448,0.027415,0.000033
25.340000,0.028082,0.028049,0.000033
25.350000,0.028711,0.028678,0.000033
25.360000,0.029337,0.029304,0.000033
25.370000,0.029958,0.029925,0.000033
25.380000,0.030575,0.030543,0.000033
25.390000,0.031188,0.031156,0.000032
25.400000,0.031796,0.031764,0.000032
25.410000,0.032400,0.032368,0.000032
25.420000,0.032999,0.032967,0.000032
25.430000,0.033593,0.033561,0.000031
25.440000,0.034182,0.034151,0.000031
25.450000,0.034767,0.034736,0.000031
25.460000,0.035346,0.035316,0.000030
25.470000,0.035921,0.035891,0.000030
25.480000,0.036490,0.036460,0.000030
25.490000,0.037054,0.037025,0.000029
25.500000,0.037612,0.037584,0.000029
25.510000,0.038166,0.038138,0.000028
25.520000,0.038713,0.038686,0.000028
25.530000,0.039256,0.039228,0.000027
25.540000,0.039792,0.039766,0.000027
25.550000,0.040323,0.040297,0.000026
25.560000,0.040848,0.040822,0.000026
25.570000,0.041367,0.041342,0.000025
25.580000,0.041880,0.041856,0.000025
25.590000,0.042388,0.042364,0.000024
25.600000,0.042889,0.042865,0.000023
25.610000,0.043383,0.043361,0.000023
25.620000,0.043872,0.043850,0.000022
25.630000,0.044354,0.044333,0.000022
25.640000,0.044830,0.044809,0.000021
25.650000,0.045300,0.045279,0.000020
25.660000,0.045763,0.045743,0.000020
25.670000,0.046219,0.046200,0.000019
25.680000,0.046669,0.046650,0.000019
25.690000,0.047112,0.047093,0.000018
25.700000,0.047548,0.047530,0.000017
25.710000,0.047977,0.047960,0.000017
25.720000,0.048399,0.048383,0.000016
25.730000,0.048815,0.048799,0.000016
25.740000,0.049223,0.049208,0.000015
25.750000,0.049624,0.049610,0.000015
25.760000,0.050018,0.050004,0.000014
25.770000,0.050405,0.050392,0.000013
25.780000,0.050785,0.050772,0.000013
25.790000,0.051157,0.051145,0.000012
25.800000,0.051522,0.051510,0.000012
25.810000,0.051879,0.051868,0.000011
25.820000,0.052229,0.052219,0.000011
25.830000,0.052572,0.052562,0.000010
25.840000,0.052907,0.052897,0.000010
25.850000,0.053234,0.053224,0.000009
25.860000,0.053553,0.053544,0.000009
25.870000,0.053865,0.053857,0.000009
25.880000,0.054169,0.054161,0.000008
25.890000,0.054466,0.054458,0.000008
25.900000,0.054754,0.054746,0.000008
25.910000,0.055034,0.055027,0.000007
25.920000,0.055307,0.055300,0.000007
25.930000,0.055571,0.055565,0.000007
25.940000,0.055828,0.055821,0.000006
25.950000,0.056076,0.056070,0.000006
25.960000,0.056317,0.056311,0.000006
25.970000,0.056549,0.056543,0.000006
25.980000,0.056773,0.056767,0.000006
25.990000,0.056989,0.056983,0.000005
26.000000,0.057196,0.057191,0.000005
26.010000,0.057396,0.057390,0.000005
26.020000,0.057587,0.057582,0.000005
26.030000,0.057770,0.057764,0.000005
26.040000,0.057944,0.057939,0.000005
26.050000,0.058110,0.058105,0.000005
26.060000,0.058268,0.058262,0.000005
26.070000,0.058417,0.058412,0.000005
26.080000,0.058558,0.058552,0.000005
26.090000,0.058690,0.058685,0.000006
26.100000,0.058814,0.058808,0.000006
26.110000,0.058929,0.058924,0.000006
26.120000,0.059036,0.059030,0.000006
26.130000,0.059135,0.059128,0.000006
26.140000,0.059225,0.059218,0.000007
26.150000,0.059306,0.059299,0.000007
26.160000,0.059379,0.059371,0.000007
26.170000,0.059443,0.059435,0.000007
26.180000,0.059498,0.059490,0.000008
26.190000,0.059545,0.059537,0.000008
26.200000,0.059584,0.059575,0.000009
26.210000,0.059613,0.059604,0.000009
26.220000,0.059635,0.059625,0.000010
26.230000,0.059647,0.059637,0.000010
26.240000,0.059651,0.059641,0.000011
26.250000,0.059646,0.059635,0.000011
26.260000,0.059633,0.059622,0.000012
26.270000,0.059611,0.059599,0.000012
26.280000,0.059581,0.059568,0.000013
26.290000,0.059542,0.059528,0.000013
26.300000,0.059494,0.059480,0.000014
26.310000,0.059438,0.059423,0.000015
26.320000,0.059373,0.059358,0.000015
26.330000,0.059300,0.059284,0.000016
26.340000,0.059218,0.059201,0.000017
26.350000,0.059127,0.059110,0.000017
26.360000,0.059028,0.059010,0.000018
26.370000,0.058920,0.058902,0.000019
26.380000,0.058804,0.058785,0.000020
26.390000,0.058680,0.058659,0.000020
26.400000,0.058547,0.058526,0.000021
26.410000,0.058405,0.058383,0.000022
26.420000,0.058255,0.058233,0.000023
26.430000,0.058097,0.058074,0.000023
26.440000,0.057930,0.057906,0.000024
26.450000,0.057755,0.057730,0.000025
26.460000,0.057572,0.057546,0.000026
26.470000,0.057380,0.057354,0.000027
26.480000,0.057180,0.057153,0.000027
26.490000,0.056972,0.056944,0.000028
26.500000,0.056756,0.056727,0.000029
26.510000,0.056531,0.056501,0.000030
26.520000,0.056298,0.056268,0.000031
26.530000,0.056057,0.056026,0.000031
26.540000,0.055808,0.055776,0.000032
26.550000,0.055551,0.055518,0.000033
26.560000,0.055286,0.055253,0.000034
26.570000,0.055013,0.054979,0.000034
26.580000,0.054732,0.054697,0.000035
26.590000,0.054444,0.054408,0.000036
26.600000,0.054147,0.054110,0.000037
26.610000,0.053842,0.053805,0.000037
26.620000,0.053530,0.053492,0.000038
26.630000,0.053210,0.053171,0.000039
26.640000,0.052882,0.052843,0.000039
26.650000,0.052547,0.052507,0.000040
26.660000,0.052204,0.052164,0.000041
26.670000,0.051854,0.051813,0.000041
26.680000,0.051496,0.051454,0.000042
26.690000,0.051131,0.051088,0.000042
26.700000,0.050758,0.050715,0.000043
26.710000,0.050378,0.050335,0.000043
26.720000,0.049991,0.049947,0.000044
26.730000,0.049597,0.049552,0.000044
26.740000,0.049195,0.049150,0.000045
26.750000,0.048786,0.048741,0.000045
26.760000,0.048371,0.048325,0.000046
26.770000,0.047948,0.047902,0.000046
26.780000,0.047518,0.047472,0.000046
26.790000,0.047082,0.047035,0.000047
26.800000,0.046639,0.046592,0.000047
26.810000,0.046189,0.046142,0.000047
26.820000,0.045732,0.045685,0.000047
26.830000,0.045269,0.045222,0.000048
26.840000,0.044799,0.044752,0.000048
26.850000,0.044323,0.044276,0.000048
26.860000,0.043841,0.043793,0.000048
26.870000,0.043352,0.043304,0.000048
26.880000,0.042857,0.042809,0.000048
26.890000,0.042356,0.042308,0.000048
26.900000,0.041848,0.041801,0.000048
26.910000,0.041335,0.041287,0.000048
26.920000,0.040816,0.040768,0.000048
26.930000,0.040291,0.040243,0.000047
26.940000,0.039760,0.039712,0.000047
26.950000,0.039223,0.039176,0.000047
26.960000,0.038681,0.038634,0.000047
26.970000,0.038133,0.038086,0.000046
26.980000,0.037579,0.037533,0.000046
26.990000,0.037021,0.036975,0.000046
27.000000,0.036457,0.036411,0.000045
27.010000,0.035887,0.035842,0.000045
27.020000,0.035313,0.035268,0.000044
27.030000,0.034733,0.034689,0.000044
27.040000,0.034149,0.034105,0.000043
27.050000,0.033559,0.033516,0.000043
27.060000,0.032965,0.032923,0.000042
27.070000,0.032366,0.032324,0.000042
27.080000,0.031762,0.031721,0.000041
27.090000,0.031154,0.031114,0.000040
27.100000,0.030541,0.030502,0.000039
27.110000,0.029924,0.029886,0.000039
27.120000,0.029303,0.029265,0.000038
27.130000,0.028677,0.028640,0.000037
27.140000,0.028048,0.028011,0.000036
27.150000,0.027414,0.027379,0.000035
27.160000,0.026776,0.026742,0.000034
27.170000,0.026135,0.026101,0.000034
27.180000,0.025490,0.025457,0.000033
27.190000,0.024841,0.024809,0.000032
27.200000,0.024188,0.024158,0.000031
27.210000,0.023532,0.023503,0.000030
27.220000,0.022873,0.022845,0.000028
27.230000,0.022210,0.022183,0.000027
27.240000,0.021545,0.021518,0.000026
27.250000,0.020876,0.020851,0.000025
27.260000,0.020204,0.020180,0.000024
27.270000,0.019529,0.019506,0.000023
27.280000,0.018852,0.018830,0.000022
27.290000,0.018172,0.018151,0.000021
27.300000,0.017489,0.017470,0.000019
27.310000,0.016804,0.016786,0.000018
27.320000,0.016116,0.016099,0.000017
27.330000,0.015426,0.015410,0.000016
27.340000,0.014734,0.014719,0.000015
27.350000,0.014040,0.014026,0.000013
27.360000,0.013343,0.013331,0.000012
27.370000,0.012645,0.012634,0.000011
27.380000,0.011945,0.011936,0.000010
27.390000,0.011244,0.011235,0.000008
27.400000,0.010540,0.010533,0.000007
27.410000,0.009836,0.009830,0.000006
27.420000,0.009130,0.009125,0.000005
27.430000,0.008422,0.008419,0.000003
27.440000,0.007714,0.007712,0.000002
27.450000,0.007004,0.007003,0.000001
27.460000,0.006293,0.006294,0.000000
27.470000,0.005582,0.005583,0.000002
27.480000,0.004869,0.004872,0.000003
27.490000,0.004156,0.004160,0.000004
27.500000,0.003443,0.003448,0.000005
27.510000,0.002729,0.002735,0.000007
27.520000,0.002014,0.002022,0.000008
27.530000,0.001300,0.001308,0.000009
27.540000,0.000585,0.000595,0.000010
27.550000,-0.000130,-0.000119,0.000011
27.560000,-0.000845,-0.000833,0.000012
27.570000,-0.001560,-0.001546,0.000013
27.580000,-0.002274,-0.002260,0.000014
27.590000,-0.002988,-0.002973,0.000016
27.600000,-0.003702,-0.003686,0.000017
27.610000,-0.004415,-0.004398,0.000018
27.620000,-0.005128,-0.005109,0.000019
27.630000,-0.005839,-0.005820,0.000020
27.640000,-0.006550,-0.006530,0.000021
27.650000,-0.007260,-0.007239,0.000022
27.660000,-0.007969,-0.007947,0.000022
27.670000,-0.008677,-0.008653,0.000023
27.680000,-0.009383,-0.009359,0.000024
27.690000,-0.010088,-0.010063,0.000025
27.700000,-0.010792,-0.010766,0.000026
27.710000,-0.011494,-0.011467,0.000027
27.720000,-0.012194,-0.012167,0.000027
27.730000,-0.012893,-0.012865,0.000028
27.740000,-0.013589,-0.013561,0.000029
27.750000,-0.014284,-0.014255,0.000029
27.760000,-0.014976,-0.014947,0.000030
27.770000,-0.015667,-0.015636,0.000031
27.780000,-0.016355,-0.016324,0.000031
27.790000,-0.017041,-0.017009,0.000032
27.800000,-0.017724,-0.017692,0.000032
27.810000,-0.018405,-0.018373,0.000033
27.820000,-0.019083,-0.019050,0.000033
27.830000,-0.019759,-0.019725,0.000033
27.840000,-0.020431,-0.020397,0.000034
27.850000,-0.021101,-0.021067,0.000034
27.860000,-0.021767,-0.021733,0.000034
27.870000,-0.022430,-0.022396,0.000035
27.880000,-0.023091,-0.023056,0.000035
27.890000,-0.023747,-0.023712,0.000035
27.900000,-0.024401,-0.024366,0.000035
27.910000,-0.025051,-0.025015,0.000035
27.920000,-0.025697,-0.025662,0.000035
27.930000,-0.026339,-0.026304,0.000035
27.940000,-0.026978,-0.026943,0.000035
27.950000,-0.027613,-0.027578,0.000035
27.960000,-0.028244,-0.028209,0.000035
27.970000,-0.028871,-0.028836,0.000035
27.980000,-0.029494,-0.029458,0.000035
27.990000,-0.030112,-0.030077,0.000035
28.000000,-0.030726,-0.030691,0.000035
28.010000,-0.031336,-0.031301,0.000035
28.020000,-0.031941,-0.031906,0.000034
28.030000,-0.032541,-0.032507,0.000034
28.040000,-0.033137,-0.033103,0.000034
28.050000,-0.033729,-0.033695,0.000034
28.060000,-0.034315,-0.034281,0.000033
28.070000,-0.034896,-0.034863,0.000033
28.080000,-0.035473,-0.035440,0.000033
28.090000,-0.036044,-0.036012,0.000032
28.100000,-0.036610,-0.036578,0.000032
28.110000,-0.037171,-0.037139,0.000031
28.120000,-0.037726,-0.037695,0.000031
28.130000,-0.038276,-0.038246,0.000030
28.140000,-0.038821,-0.038791,0.000030
28.150000,-0.039360,-0.039330,0.000029
28.160000,-0.039893,-0.039864,0.000029
28.170000,-0.040421,-0.040392,0.000028
28.180000,-0.040943,-0.040915,0.000028
28.190000,-0.041459,-0.041431,0.000027
28.200000,-0.041968,-0.041942,0.000027
28.210000,-0.042472,-0.042446,0.000026
28.220000,-0.042970,-0.042945,0.000026
28.230000,-0.043462,-0.043437,0.000025
28.240000,-0.043948,-0.043923,0.000024
28.250000,-0.044427,-0.044403,0.000024
28.260000,-0.044900,-0.044876,0.000023
28.270000,-0.045366,-0.045343,0.000022
28.280000,-0.045826,-0.045804,0.000022
28.290000,-0.046279,-0.046258,0.000021
28.300000,-0.046726,-0.046705,0.000020
28.310000,-0.047166,-0.047146,0.000020
28.320000,-0.047599,-0.047580,0.000019
28.330000,-0.048025,-0.048007,0.000019
28.340000,-0.048445,-0.048427,0.000018
28.350000,-0.048857,-0.048840,0.000017
28.360000,-0.049263,-0.049246,0.000017
28.370000,-0.049661,-0.049645,0.000016
28.380000,-0.050052,-0.050037,0.000015
28.390000,-0.050437,-0.050422,0.000015
28.400000,-0.050813,-0.050799,0.000014
28.410000,-0.051183,-0.051169,0.000014
28.420000,-0.051545,-0.051532,0.000013
28.430000,-0.051900,-0.051888,0.000012
28.440000,-0.052248,-0.052236,0.000012
28.450000,-0.052588,-0.052576,0.000011
28.460000,-0.052920,-0.052909,0.000011
28.470000,-0.053245,-0.053235,0.000010
28.480000,-0.053562,-0.053552,0.000010
28.490000,-0.053872,-0.053862,0.000009
28.500000,-0.054174,-0.054165,0.000009
28.510000,-0.054468,-0.054459,0.000009
28.520000,-0.054754,-0.054746,0.000008
28.530000,-0.055032,-0.055024,0.000008
28.540000,-0.055303,-0.055295,0.000007
28.550000,-0.055565,-0.055558,0.000007
28.560000,-0.055820,-0.055813,0.000007
28.570000,-0.056066,-0.056060,0.000006
28.580000,-0.056305,-0.056299,0.000006
28.590000,-0.056535,-0.056529,0.000006
28.600000,-0.056758,-0.056752,0.000006
28.610000,-0.056972,-0.056966,0.000005
28.620000,-0.057178,-0.057172,0.000005
28.630000,-0.057376,-0.057370,0.000005
28.640000,-0.057565,-0.057560,0.000005
28.650000,-0.057746,-0.057741,0.000005
28.660000,-0.057919,-0.057915,0.000005
28.670000,-0.058084,-0.058079,0.000005
28.680000,-0.058240,-0.058236,0.000005
28.690000,-0.058388,-0.058384,0.000005
28.700000,-0.058528,-0.058523,0.000005
28.710000,-0.058659,-0.058654,0.000005
28.720000,-0.058782,-0.058777,0.000005
28.730000,-0.058896,-0.058891,0.000005
28.740000,-0.059002,-0.058997,0.000005
28.750000,-0.059100,-0.059094,0.000005
28.760000,-0.059189,-0.059183,0.000006
28.770000,-0.059269,-0.059263,0.000006
28.780000,-0.059341,-0.059335,0.000006
28.790000,-0.059404,-0.059398,0.000006
28.800000,-0.059459,-0.059452,0.000007
28.810000,-0.059505,-0.059498,0.000007
28.820000,-0.059543,-0.059536,0.000007
28.830000,-0.059572,-0.059564,0.000008
28.840000,-0.059593,-0.059585,0.000008
28.850000,-0.059605,-0.059596,0.000009
28.860000,-0.059608,-0.059599,0.000009
28.870000,-0.059603,-0.059593,0.000010
28.880000,-0.059589,-0.059579,0.000010
28.890000,-0.059567,-0.059556,0.000011
28.900000,-0.059536,-0.059525,0.000011
28.910000,-0.059497,-0.059485,0.000012
28.920000,-0.059449,-0.059436,0.000012
28.930000,-0.059392,-0.059379,0.000013
28.940000,-0.059327,-0.059314,0.000014
28.950000,-0.059254,-0.059239,0.000014
28.960000,-0.059171,-0.059156,0.000015
28.970000,-0.059081,-0.059065,0.000016
28.980000,-0.058982,-0.058965,0.000016
28.990000,-0.058874,-0.058857,0.000017
29.000000,-0.058758,-0.058740,0.000018
29.010000,-0.058633,-0.058614,0.000019
29.020000,-0.058500,-0.058481,0.000019
29.030000,-0.058358,-0.058338,0.000020
29.040000,-0.058208,-0.058187,0.000021
29.050000,-0.058050,-0.058028,0.000022
29.060000,-0.057883,-0.057861,0.000022
29.070000,-0.057708,-0.057685,0.000023
29.080000,-0.057525,-0.057501,0.000024
29.090000,-0.057333,-0.057308,0.000025
29.100000,-0.057133,-0.057108,0.000026
29.110000,-0.056925,-0.056898,0.000026
29.120000,-0.056708,-0.056681,0.000027
29.130000,-0.056484,-0.056456,0.000028
29.140000,-0.056251,-0.056222,0.000029
29.150000,-0.056010,-0.055981,0.000030
29.160000,-0.055761,-0.055731,0.000030
29.170000,-0.055504,-0.055473,0.000031
29.180000,-0.055239,-0.055207,0.000032
29.190000,-0.054966,-0.054933,0.000033
29.200000,-0.054685,-0.054652,0.000033
29.210000,-0.054396,-0.054362,0.000034
29.220000,-0.054099,-0.054064,0.000035
29.230000,-0.053795,-0.053759,0.000036
29.240000,-0.053482,-0.053446,0.000036
29.250000,-0.053162,-0.053125,0.000037
29.260000,-0.052835,-0.052797,0.000038
29.270000,-0.052499,-0.052461,0.000038
29.280000,-0.052156,-0.052117,0.000039
29.290000,-0.051806,-0.051766,0.000040
29.300000,-0.051448,-0.051407,0.000040
29.310000,-0.051082,-0.051041,0.000041
29.320000,-0.050709,-0.050668,0.000041
29.330000,-0.050329,-0.050287,0.000042
29.340000,-0.049942,-0.049899,0.000043
29.350000,-0.049547,-0.049504,0.000043
29.360000,-0.049145,-0.049101,0.000044
29.370000,-0.048736,-0.048692,0.000044
29.380000,-0.048320,-0.048276,0.000044
29.390000,-0.047897,-0.047852,0.000045
29.400000,-0.047467,-0.047422,0.000045
29.410000,-0.047030,-0.046985,0.000046
29.420000,-0.046586,-0.046541,0.000046
29.430000,-0.046136,-0.046090,0.000046
29.440000,-0.045679,-0.045633,0.000046
29.450000,-0.045215,-0.045169,0.000047
29.460000,-0.044745,-0.044698,0.000047
29.470000,-0.044268,-0.044221,0.000047
29.480000,-0.043785,-0.043738,0.000047
29.490000,-0.043296,-0.043249,0.000047
29.500000,-0.042800,-0.042753,0.000047
29.510000,-0.042298,-0.042251,0.000047
29.520000,-0.041790,-0.041743,0.000047
29.530000,-0.041276,-0.041229,0.000047
29.540000,-0.040756,-0.040709,0.000047
29.550000,-0.040230,-0.040183,0.000047
29.560000,-0.039698,-0.039651,0.000047
29.570000,-0.039160,-0.039114,0.000047
29.580000,-0.038617,-0.038571,0.000046
29.590000,-0.038068,-0.038022,0.000046
29.600000,-0.037514,-0.037468,0.000046
29.610000,-0.036954,-0.036908,0.000046
29.620000,-0.036389,-0.036344,0.000045
29.630000,-0.035818,-0.035774,0.000045
29.640000,-0.035243,-0.035198,0.000044
29.650000,-0.034662,-0.034618,0.000044
29.660000,-0.034076,-0.034033,0.000043
29.670000,-0.033486,-0.033443,0.000043
29.680000,-0.032890,-0.032848,0.000042
29.690000,-0.032290,-0.032248,0.000042
29.700000,-0.031685,-0.031644,0.000041
29.710000,-0.031076,-0.031035,0.000041
29.720000,-0.030462,-0.030422,0.000040
29.730000,-0.029843,-0.029804,0.000039
29.740000,-0.029220,-0.029182,0.000038
29.750000,-0.028593,-0.028556,0.000038
29.760000,-0.027962,-0.027926,0.000037
29.770000,-0.027327,-0.027291,0.000036
29.780000,-0.026688,-0.026653,0.000035
29.790000,-0.026045,-0.026011,0.000034
29.800000,-0.025398,-0.025365,0.000033
29.810000,-0.024748,-0.024716,0.000032
29.820000,-0.024094,-0.024063,0.000031
29.830000,-0.023437,-0.023406,0.000030
29.840000,-0.022776,-0.022747,0.000029
29.850000,-0.022112,-0.022084,0.000028
29.860000,-0.021445,-0.021417,0.000027
29.870000,-0.020774,-0.020748,0.000026
29.880000,-0.020101,-0.020076,0.000025
29.890000,-0.019425,-0.019401,0.000024
29.900000,-0.018745,-0.018723,0.000023
29.910000,-0.018064,-0.018042,0.000022
29.920000,-0.017379,-0.017359,0.000021
29.930000,-0.016693,-0.016673,0.000019
29.940000,-0.016003,-0.015985,0.000018
29.950000,-0.015312,-0.015295,0.000017
29.960000,-0.014618,-0.014602,0.000016
29.970000,-0.013922,-0.013908,0.000015
29.980000,-0.013224,-0.013211,0.000013
29.990000,-0.012525,-0.012512,0.000012
30.000000,-0.011823,-0.011812,0.000011
30.010000,-0.011120,-0.011110,0.000010
30.020000,-0.010415,-0.010407,0.000008
30.030000,-0.009709,-0.009702,0.000007
30.040000,-0.009001,-0.008995,0.000006
30.050000,-0.008292,-0.008288,0.000005
30.060000,-0.007582,-0.007579,0.000003
30.070000,-0.006871,-0.006869,0.000002
30.080000,-0.006159,-0.006158,0.000001
30.090000,-0.005446,-0.005446,0.000000
30.100000,-0.004732,-0.004734,0.000002
30.110000,-0.004018,-0.004020,0.000003
30.120000,-0.003303,-0.003307,0.000004
30.130000,-0.002587,-0.002592,0.000005
30.140000,-0.001871,-0.001878,0.000006
30.150000,-0.001155,-0.001163,0.000008
30.160000,-0.000439,-0.000448,0.000009
30.170000,0.000277,0.000267,0.000010
30.180000,0.000993,0.000982,0.000011
30.190000,0.001709,0.001697,0.000012
30.200000,0.002425,0.002411,0.000013
30.210000,0.003140,0.003126,0.000014
30.220000,0.003855,0.003839,0.000015
30.230000,0.004569,0.004552,0.000016
30.240000,0.005282,0.005265,0.000017
30.250000,0.005995,0.005977,0.000018
30.260000,0.006707,0.006687,0.000019
30.270000,0.007418,0.007397,0.000020
30.280000,0.008127,0.008106,0.000021
30.290000,0.008836,0.008814,0.000022
30.300000,0.009543,0.009520,0.000023
30.310000,0.010249,0.010225,0.000024
30.320000,0.010953,0.010928,0.000025
30.330000,0.011655,0.011630,0.000025
30.340000,0.012356,0.012330,0.000026
30.350000,0.013055,0.013029,0.000027
30.360000,0.013753,0.013725,0.000028
30.370000,0.014448,0.014419,0.000028
30.380000,0.015141,0.015112,0.000029
30.390000,0.015832,0.015802,0.000030
30.400000,0.016520,0.016490,0.000030
30.410000,0.017206,0.017175,0.000031
30.420000,0.017890,0.017858,0.000031
30.430000,0.018571,0.018539,0.000032
30.440000,0.019249,0.019217,0.000032
30.450000,0.019924,0.019892,0.000033
30.460000,0.020597,0.020564,0.000033
30.470000,0.021266,0.021233,0.000033
30.480000,0.021933,0.021899,0.000034
30.490000,0.022596,0.022562,0.000034
30.500000,0.023256,0.023222,0.000034
30.510000,0.023912,0.023878,0.000034
30.520000,0.024565,0.024531,0.000035
30.530000,0.025215,0.025180,0.000035
30.540000,0.025861,0.025826,0.000035
30.550000,0.026503,0.026468,0.000035
30.560000,0.027141,0.027106,0.000035
30.570000,0.027775,0.027740,0.000035
30.580000,0.028406,0.028371,0.000035
30.590000,0.029032,0.028997,0.000035
30.600000,0.029654,0.029619,0.000035
30.610000,0.030271,0.030236,0.000035
30.620000,0.030885,0.030850,0.000035
30.630000,0.031493,0.031459,0.000035
30.640000,0.032098,0.032063,0.000034
30.650000,0.032697,0.032663,0.000034
30.660000,0.033292,0.033258,0.000034
30.670000,0.033882,0.033848,0.000034
30.680000,0.034467,0.034434,0.000033
30.690000,0.035047,0.035014,0.000033
30.700000,0.035622,0.035589,0.000033
30.710000,0.036192,0.036160,0.000033
30.720000,0.036757,0.036725,0.000032
30.730000,0.037316,0.037285,0.000032
30.740000,0.037870,0.037839,0.000031
30.750000,0.038419,0.038388,0.000031
30.760000,0.038962,0.038932,0.000030
30.770000,0.039499,0.039469,0.000030
30.780000,0.040031,0.040002,0.000029
30.790000,0.040557,0.040528,0.000029
30.800000,0.041077,0.041049,0.000028
30.810000,0.041591,0.041563,0.000028
30.820000,0.042099,0.042072,0.000027
30.830000,0.042602,0.042575,0.000027
30.840000,0.043098,0.043071,0.000026
30.850000,0.043587,0.043562,0.000026
30.860000,0.044071,0.044046,0.000025
30.870000,0.044548,0.044524,0.000024
30.880000,0.045019,0.044995,0.000024
30.890000,0.045483,0.045460,0.000023
30.900000,0.045941,0.045918,0.000023
30.910000,0.046392,0.046370,0.000022
30.920000,0.046836,0.046815,0.000021
30.930000,0.047274,0.047253,0.000021
30.940000,0.047705,0.047685,0.000020
30.950000,0.048129,0.048110,0.000020
30.960000,0.048546,0.048528,0.000019
30.970000,0.048957,0.048938,0.000018
30.980000,0.049360,0.049342,0.000018
30.990000,0.049756,0.049739,0.000017
31.000000,0.050145,0.050128,0.000016
31.010000,0.050527,0.050511,0.000016
31.020000,0.050901,0.050886,0.000015
31.030000,0.051268,0.051254,0.000015
31.040000,0.051628,0.051614,0.000014
31.050000,0.051981,0.051967,0.000014
31.060000,0.052326,0.052312,0.000013
31.070000,0.052663,0.052650,0.000013
31.080000,0.052993,0.052981,0.000012
31.090000,0.053315,0.053304,0.000012
31.100000,0.053630,0.053619,0.000011
31.110000,0.053937,0.053926,0.000011
31.120000,0.054236,0.054226,0.000010
31.130000,0.054528,0.054518,0.000010
31.140000,0.054811,0.054802,0.000009
31.150000,0.055087,0.055078,0.000009
31.160000,0.055355,0.055346,0.000009
31.170000,0.055615,0.055607,0.000008
31.180000,0.055867,0.055859,0.000008
31.190000,0.056111,0.056103,0.000008
31.200000,0.056347,0.056340,0.000007
31.210000,0.056575,0.056568,0.000007
31.220000,0.056795,0.056788,0.000007
31.230000,0.057006,0.057000,0.000007
31.240000,0.057210,0.057203,0.000006
31.250000,0.057405,0.057399,0.000006
31.260000,0.057592,0.057586,0.000006
31.270000,0.057771,0.057765,0.000006
31.280000,0.057941,0.057935,0.000006
31.290000,0.058103,0.058097,0.000006
31.300000,0.058257,0.058251,0.000006
31.310000,0.058403,0.058397,0.000006
31.320000,0.058540,0.058534,0.000006
31.330000,0.058669,0.058663,0.000006
31.340000,0.058789,0.058783,0.000006
31.350000,0.058901,0.058895,0.000006
31.360000,0.059004,0.058998,0.000006
31.370000,0.059099,0.059093,0.000006
31.380000,0.059186,0.059179,0.000007
31.390000,0.059264,0.059257,0.000007
31.400000,0.059334,0.059326,0.000007
31.410000,0.059395,0.059387,0.000007
31.420000,0.059447,0.059440,0.000008
31.430000,0.059491,0.059483,0.000008
31.440000,0.059527,0.059518,0.000008
31.450000,0.059554,0.059545,0.000009
31.460000,0.059572,0.059563,0.000009
31.470000,0.059582,0.059572,0.000009
31.480000,0.059583,0.059573,0.000010
31.490000,0.059576,0.059566,0.000010
31.500000,0.059560,0.059549,0.000011
31.510000,0.059536,0.059524,0.000011
31.520000,0.059503,0.059491,0.000012
31.530000,0.059461,0.059449,0.000012
31.540000,0.059411,0.059399,0.000013
31.550000,0.059353,0.059339,0.000014
31.560000,0.059286,0.059272,0.000014
31.570000,0.059210,0.059196,0.000015
31.580000,0.059126,0.059111,0.000015
31.590000,0.059034,0.059018,0.000016
31.600000,0.058933,0.058916,0.000017
31.610000,0.058823,0.058806,0.000017
31.620000,0.058705,0.058687,0.000018
31.630000,0.058579,0.058560,0.000019
31.640000,0.058444,0.058425,0.000019
31.650000,0.058301,0.058281,0.000020
31.660000,0.058149,0.058129,0.000021
31.670000,0.057990,0.057968,0.000022
31.680000,0.057821,0.057799,0.000022
31.690000,0.057645,0.057621,0.000023
31.700000,0.057460,0.057436,0.000024
31.710000,0.057267,0.057242,0.000025
31.720000,0.057065,0.057040,0.000025
31.730000,0.056856,0.056829,0.000026
31.740000,0.056638,0.056611,0.000027
31.750000,0.056412,0.056384,0.000028
31.760000,0.056178,0.056149,0.000028
31.770000,0.055936,0.055906,0.000029
31.780000,0.055685,0.055655,0.000030
31.790000,0.055427,0.055396,0.000031
31.800000,0.055161,0.055129,0.000031
31.810000,0.054887,0.054854,0.000032
31.820000,0.054604,0.054571,0.000033
31.830000,0.054314,0.054281,0.000034
31.840000,0.054017,0.053982,0.000034
31.850000,0.053711,0.053676,0.000035
31.860000,0.053398,0.053362,0.000036
31.870000,0.053077,0.053040,0.000036
31.880000,0.052748,0.052711,0.000037
31.890000,0.052412,0.052374,0.000038
31.900000,0.052068,0.052029,0.000038
31.910000,0.051716,0.051677,0.000039
31.920000,0.051357,0.051318,0.000040
31.930000,0.050991,0.050951,0.000040
31.940000,0.050617,0.050577,0.000041
31.950000,0.050236,0.050195,0.000041
31.960000,0.049848,0.049806,0.000042
31.970000,0.049453,0.049410,0.000042
31.980000,0.049050,0.049007,0.000043
