# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
1.4197000000e+01  -1.2409428782e+00  -1.2409428782e+00  2.4968370406e-01  3.0286884112e-13  1.9689805342e-13  8.0114058950e-01
1.4198000000e+01  -1.2406931132e+00  -1.2406931132e+00  2.4984627810e-01  3.0331293033e-13  1.9728663148e-13  8.0087128194e-01
1.4199000000e+01  -1.2404431855e+00  -1.2404431855e+00  2.5000913942e-01  3.0331293033e-13  1.9761969838e-13  8.0060193317e-01
1.4200000000e+01  -1.2401930948e+00  -1.2401930948e+00  2.5017228877e-01  3.0375701954e-13  1.9806378759e-13  8.0033254329e-01
1.4201000000e+01  -1.2399428409e+00  -1.2399428409e+00  2.5033572694e-01  3.0442315335e-13  1.9845236565e-13  8.0006311239e-01
1.4202000000e+01  -1.2396924233e+00  -1.2396924233e+00  2.5049945469e-01  3.0464519796e-13  1.9884094371e-13  7.9979364059e-01
1.4203000000e+01  -1.2394418419e+00  -1.2394418419e+00  2.5066347281e-01  3.0442315335e-13  1.9928503292e-13  7.9952412797e-01
1.4204000000e+01  -1.2391910963e+00  -1.2391910963e+00  2.5082778208e-01  3.0486724256e-13  1.9967361098e-13  7.9925457465e-01
1.4205000000e+01  -1.2389401862e+00  -1.2389401862e+00  2.5099238329e-01  3.0508928717e-13  2.0000667789e-13  7.9898498072e-01
1.4206000000e+01  -1.2386891114e+00  -1.2386891114e+00  2.5115727721e-01  3.0531133177e-13  2.0033974479e-13  7.9871534628e-01
1.4207000000e+01  -1.2384378715e+00  -1.2384378715e+00  2.5132246464e-01  3.0508928717e-13  2.0083934515e-13  7.9844567145e-01
1.4208000000e+01  -1.2381864664e+00  -1.2381864664e+00  2.5148794638e-01  3.0553337638e-13  2.0128343436e-13  7.9817595633e-01
1.4209000000e+01  -1.2379348956e+00  -1.2379348956e+00  2.5165372322e-01  3.0619951019e-13  2.0167201242e-13  7.9790620102e-01
1.4210000000e+01  -1.2376831588e+00  -1.2376831588e+00  2.5181979595e-01  3.0642155480e-13  2.0200507933e-13  7.9763640563e-01
1.4211000000e+01  -1.2374312559e+00  -1.2374312559e+00  2.5198616538e-01  3.0642155480e-13  2.0233814624e-13  7.9736657026e-01
1.4212000000e+01  -1.2371791864e+00  -1.2371791864e+00  2.5215283231e-01  3.0642155480e-13  2.0272672430e-13  7.9709669504e-01
1.4213000000e+01  -1.2369269501e+00  -1.2369269501e+00  2.5231979755e-01  3.0664359940e-13  2.0317081351e-13  7.9682678006e-01
1.4214000000e+01  -1.2366745467e+00  -1.2366745467e+00  2.5248706191e-01  3.0664359940e-13  2.0355939157e-13  7.9655682544e-01
1.4215000000e+01  -1.2364219759e+00  -1.2364219759e+00  2.5265462621e-01  3.0664359940e-13  2.0394796962e-13  7.9628683128e-01
1.4216000000e+01  -1.2361692373e+00  -1.2361692373e+00  2.5282249125e-01  3.0686564401e-13  2.0433654768e-13  7.9601679771e-01
1.4217000000e+01  -1.2359163308e+00  -1.2359163308e+00  2.5299065785e-01  3.0708768861e-13  2.0472512574e-13  7.9574672484e-01
1.4218000000e+01  -1.2356632559e+00  -1.2356632559e+00  2.5315912684e-01  3.0753177782e-13  2.0528023725e-13  7.9547661277e-01
1.4219000000e+01  -1.2354100124e+00  -1.2354100124e+00  2.5332789904e-01  3.0797586703e-13  2.0572432646e-13  7.9520646163e-01
1.4220000000e+01  -1.2351566000e+00  -1.2351566000e+00  2.5349697528e-01  3.0819791164e-13  2.0616841567e-13  7.9493627153e-01
1.4221000000e+01  -1.2349030184e+00  -1.2349030184e+00  2.5366635639e-01  3.0841995624e-13  2.0661250488e-13  7.9466604259e-01
1.4222000000e+01  -1.2346492672e+00  -1.2346492672e+00  2.5383604320e-01  3.0864200085e-13  2.0716761640e-13  7.9439577492e-01
1.4223000000e+01  -1.2343953462e+00  -1.2343953462e+00  2.5400603654e-01  3.0886404545e-13  2.0755619445e-13  7.9412546865e-01
1.4224000000e+01  -1.2341412550e+00  -1.2341412550e+00  2.5417633726e-01  3.0864200085e-13  2.0805579481e-13  7.9385512390e-01
1.4225000000e+01  -1.2338869934e+00  -1.2338869934e+00  2.5434694620e-01  3.0886404545e-13  2.0844437287e-13  7.9358474078e-01
1.4226000000e+01  -1.2336325610e+00  -1.2336325610e+00  2.5451786420e-01  3.0930813466e-13  2.0883295093e-13  7.9331431943e-01
1.4227000000e+01  -1.2333779576e+00  -1.2333779576e+00  2.5468909211e-01  3.0908609006e-13  2.0911050669e-13  7.9304385995e-01
1.4228000000e+01  -1.2331231827e+00  -1.2331231828e+00  2.5486063079e-01  3.0908609006e-13  2.0938806244e-13  7.9277336248e-01
1.4229000000e+01  -1.2328682362e+00  -1.2328682362e+00  2.5503248108e-01  3.0930813466e-13  2.0983215165e-13  7.9250282714e-01
1.4230000000e+01  -1.2326131177e+00  -1.2326131177e+00  2.5520464385e-01  3.0908609006e-13  2.1016521856e-13  7.9223225406e-01
1.4231000000e+01  -1.2323578268e+00  -1.2323578268e+00  2.5537711994e-01  3.0953017927e-13  2.1072033007e-13  7.9196164337e-01
1.4232000000e+01  -1.2321023633e+00  -1.2321023633e+00  2.5554991024e-01  3.0975222387e-13  2.1110890813e-13  7.9169099518e-01
1.4233000000e+01  -1.2318467269e+00  -1.2318467269e+00  2.5572301560e-01  3.0953017927e-13  2.1149748619e-13  7.9142030964e-01
1.4234000000e+01  -1.2315909172e+00  -1.2315909172e+00  2.5589643689e-01  3.1041835769e-13  2.1183055310e-13  7.9114958688e-01
1.4235000000e+01  -1.2313349339e+00  -1.2313349339e+00  2.5607017499e-01  3.1064040229e-13  2.1227464231e-13  7.9087882701e-01
1.4236000000e+01  -1.2310787767e+00  -1.2310787767e+00  2.5624423077e-01  3.1064040229e-13  2.1260770922e-13  7.9060803018e-01
1.4237000000e+01  -1.2308224454e+00  -1.2308224454e+00  2.5641860511e-01  3.1086244690e-13  2.1299628727e-13  7.9033719652e-01
1.4238000000e+01  -1.2305659394e+00  -1.2305659394e+00  2.5659329890e-01  3.1108449150e-13  2.1349588764e-13  7.9006632616e-01
1.4239000000e+01  -1.2303092587e+00  -1.2303092587e+00  2.5676831301e-01  3.1152858071e-13  2.1377344339e-13  7.8979541925e-01
1.4240000000e+01  -1.2300524027e+00  -1.2300524027e+00  2.5694364835e-01  3.1130653610e-13  2.1405099915e-13  7.8952447590e-01
1.4241000000e+01  -1.2297953712e+00  -1.2297953712e+00  2.5711930579e-01  3.1152858071e-13  2.1443957721e-13  7.8925349627e-01
1.4242000000e+01  -1.2295381640e+00  -1.2295381640e+00  2.5729528623e-01  3.1175062531e-13  2.1477264411e-13  7.8898248050e-01
1.4243000000e+01  -1.2292807806e+00  -1.2292807806e+00  2.5747159058e-01  3.1197266992e-13  2.1516122217e-13  7.8871142871e-01
1.4244000000e+01  -1.2290232207e+00  -1.2290232207e+00  2.5764821973e-01  3.1219471452e-13  2.1549428908e-13  7.8844034106e-01
1.4245000000e+01  -1.2287654840e+00  -1.2287654840e+00  2.5782517459e-01  3.1241675913e-13  2.1577184484e-13  7.8816921768e-01
1.4246000000e+01  -1.2285075702e+00  -1.2285075702e+00  2.5800245607e-01  3.1241675913e-13  2.1604940059e-13  7.8789805873e-01
1.4247000000e+01  -1.2282494790e+00  -1.2282494790e+00  2.5818006507e-01  3.1263880373e-13  2.1649348980e-13  7.8762686433e-01
1.4248000000e+01  -1.2279912100e+00  -1.2279912100e+00  2.5835800252e-01  3.1308289294e-13  2.1688206786e-13  7.8735563464e-01
1.4249000000e+01  -1.2277327629e+00  -1.2277327629e+00  2.5853626934e-01  3.1308289294e-13  2.1721513477e-13  7.8708436981e-01
1.4250000000e+01  -1.2274741373e+00  -1.2274741373e+00  2.5871486643e-01  3.1330493755e-13  2.1765922398e-13  7.8681306998e-01
1.4251000000e+01  -1.2272153330e+00  -1.2272153330e+00  2.5889379473e-01  3.1308289294e-13  2.1804780204e-13  7.8654173530e-01
1.4252000000e+01  -1.2269563496e+00  -1.2269563496e+00  2.5907305517e-01  3.1330493755e-13  2.1849189125e-13  7.8627036592e-01
1.4253000000e+01  -1.2266971868e+00  -1.2266971868e+00  2.5925264868e-01  3.1352698215e-13  2.1882495815e-13  7.8599896200e-01
1.4254000000e+01  -1.2264378442e+00  -1.2264378442e+00  2.5943257619e-01  3.1374902676e-13  2.1926904736e-13  7.8572752368e-01
1.4255000000e+01  -1.2261783216e+00  -1.2261783216e+00  2.5961283864e-01  3.1374902676e-13  2.1976864772e-13  7.8545605112e-01
1.4256000000e+01  -1.2259186184e+00  -1.2259186184e+00  2.5979343697e-01  3.1441516057e-13  2.1999069233e-13  7.8518454447e-01
1.4257000000e+01  -1.2256587346e+00  -1.2256587346e+00  2.5997437213e-01  3.1485924978e-13  2.2049029269e-13  7.8491300389e-01
1.4258000000e+01  -1.2253986696e+00  -1.2253986696e+00  2.6015564507e-01  3.1463720518e-13  2.2093438190e-13  7.8464142954e-01
1.4259000000e+01  -1.2251384232e+00  -1.2251384232e+00  2.6033725674e-01  3.1508129439e-13  2.2143398226e-13  7.8436982158e-01
1.4260000000e+01  -1.2248779950e+00  -1.2248779950e+00  2.6051920809e-01  3.1552538360e-13  2.2171153802e-13  7.8409818016e-01
1.4261000000e+01  -1.2246173846e+00  -1.2246173846e+00  2.6070150009e-01  3.1574742820e-13  2.2204460493e-13  7.8382650545e-01
1.4262000000e+01  -1.2243565918e+00  -1.2243565918e+00  2.6088413369e-01  3.1619151741e-13  2.2243318298e-13  7.8355479760e-01
1.4263000000e+01  -1.2240956163e+00  -1.2240956163e+00  2.6106710987e-01  3.1641356202e-13  2.2298829450e-13  7.8328305679e-01
1.4264000000e+01  -1.2238344575e+00  -1.2238344575e+00  2.6125042959e-01  3.1685765123e-13  2.2343238371e-13  7.8301128318e-01
1.4265000000e+01  -1.2235731153e+00  -1.2235731153e+00  2.6143409383e-01  3.1707969583e-13  2.2387647292e-13  7.8273947692e-01
1.4266000000e+01  -1.2233115892e+00  -1.2233115892e+00  2.6161810356e-01  3.1663560662e-13  2.2437607328e-13  7.8246763820e-01
1.4267000000e+01  -1.2230498790e+00  -1.2230498790e+00  2.6180245977e-01  3.1685765123e-13  2.2487567364e-13  7.8219576718e-01
1.4268000000e+01  -1.2227879842e+00  -1.2227879842e+00  2.6198716344e-01  3.1730174044e-13  2.2531976285e-13  7.8192386402e-01
1.4269000000e+01  -1.2225259045e+00  -1.2225259045e+00  2.6217221555e-01  3.1752378504e-13  2.2576385206e-13  7.8165192891e-01
1.4270000000e+01  -1.2222636396e+00  -1.2222636396e+00  2.6235761711e-01  3.1774582965e-13  2.2615243012e-13  7.8137996200e-01
1.4271000000e+01  -1.2220011892e+00  -1.2220011892e+00  2.6254336910e-01  3.1863400807e-13  2.2659651933e-13  7.8110796349e-01
1.4272000000e+01  -1.2217385528e+00  -1.2217385528e+00  2.6272947252e-01  3.1885605267e-13  2.2698509738e-13  7.8083593353e-01
1.4273000000e+01  -1.2214757301e+00  -1.2214757301e+00  2.6291592838e-01  3.1885605267e-13  2.2748469775e-13  7.8056387231e-01
1.4274000000e+01  -1.2212127208e+00  -1.2212127208e+00  2.6310273768e-01  3.1907809728e-13  2.2798429811e-13  7.8029178000e-01
1.4275000000e+01  -1.2209495245e+00  -1.2209495245e+00  2.6328990143e-01  3.1907809728e-13  2.2837287617e-13  7.8001965679e-01
1.4276000000e+01  -1.2206861409e+00  -1.2206861409e+00  2.6347742065e-01  3.1907809728e-13  2.2876145422e-13  7.7974750286e-01
1.4277000000e+01  -1.2204225695e+00  -1.2204225695e+00  2.6366529636e-01  3.1974423109e-13  2.2926105459e-13  7.7947531838e-01
1.4278000000e+01  -1.2201588102e+00  -1.2201588102e+00  2.6385352957e-01  3.1996627570e-13  2.2992718840e-13  7.7920310354e-01
1.4279000000e+01  -1.2198948624e+00  -1.2198948624e+00  2.6404212132e-01  3.2018832030e-13  2.3042678876e-13  7.7893085853e-01
1.4280000000e+01  -1.2196307258e+00  -1.2196307258e+00  2.6423107262e-01  3.2085445412e-13  2.3081536682e-13  7.7865858353e-01
1.4281000000e+01  -1.2193664001e+00  -1.2193664001e+00  2.6442038452e-01  3.2129854333e-13  2.3125945603e-13  7.7838627872e-01
1.4282000000e+01  -1.2191018849e+00  -1.2191018849e+00  2.6461005805e-01  3.2152058793e-13  2.3164803409e-13  7.7811394431e-01
1.4283000000e+01  -1.2188371799e+00  -1.2188371799e+00  2.6480009425e-01  3.2174263254e-13  2.3214763445e-13  7.7784158047e-01
1.4284000000e+01  -1.2185722846e+00  -1.2185722846e+00  2.6499049417e-01  3.2240876635e-13  2.3264723481e-13  7.7756918740e-01
1.4285000000e+01  -1.2183071988e+00  -1.2183071988e+00  2.6518125885e-01  3.2285285556e-13  2.3309132402e-13  7.7729676529e-01
1.4286000000e+01  -1.2180419220e+00  -1.2180419220e+00  2.6537238936e-01  3.2329694477e-13  2.3353541323e-13  7.7702431434e-01
1.4287000000e+01  -1.2177764539e+00  -1.2177764539e+00  2.6556388673e-01  3.2351898938e-13  2.3397950244e-13  7.7675183475e-01
1.4288000000e+01  -1.2175107941e+00  -1.2175107941e+00  2.6575575204e-01  3.2396307859e-13  2.3425705820e-13  7.7647932670e-01
1.4289000000e+01  -1.2172449422e+00  -1.2172449422e+00  2.6594798635e-01  3.2440716780e-13  2.3470114741e-13  7.7620679041e-01
1.4290000000e+01  -1.2169788980e+00  -1.2169788980e+00  2.6614059073e-01  3.2529534622e-13  2.3514523662e-13  7.7593422607e-01
1.4291000000e+01  -1.2167126609e+00  -1.2167126609e+00  2.6633356625e-01  3.2596148003e-13  2.3558932583e-13  7.7566163388e-01
1.4292000000e+01  -1.2164462307e+00  -1.2164462307e+00  2.6652691398e-01  3.2640556924e-13  2.3608892619e-13  7.7538901405e-01
1.4293000000e+01  -1.2161796070e+00  -1.2161796070e+00  2.6672063501e-01  3.2640556924e-13  2.3647750425e-13  7.7511636678e-01
1.4294000000e+01  -1.2159127893e+00  -1.2159127893e+00  2.6691473043e-01  3.2662761384e-13  2.3708812691e-13  7.7484369227e-01
1.4295000000e+01  -1.2156457774e+00  -1.2156457774e+00  2.6710920132e-01  3.2618352463e-13  2.3758772727e-13  7.7457099075e-01
1.4296000000e+01  -1.2153785708e+00  -1.2153785708e+00  2.6730404877e-01  3.2662761384e-13  2.3814283878e-13  7.7429826241e-01
1.4297000000e+01  -1.2151111692e+00  -1.2151111692e+00  2.6749927388e-01  3.2662761384e-13  2.3869795029e-13  7.7402550747e-01
1.4298000000e+01  -1.2148435721e+00  -1.2148435721e+00  2.6769487775e-01  3.2707170305e-13  2.3908652835e-13  7.7375272614e-01
1.4299000000e+01  -1.2145757793e+00  -1.2145757793e+00  2.6789086149e-01  3.2729374766e-13  2.3958612871e-13  7.7347991864e-01
1.4300000000e+01  -1.2143077903e+00  -1.2143077903e+00  2.6808722621e-01  3.2729374766e-13  2.4008572908e-13  7.7320708518e-01
1.4301000000e+01  -1.2140396047e+00  -1.2140396047e+00  2.6828397302e-01  3.2773783687e-13  2.4047430713e-13  7.7293422598e-01
1.4302000000e+01  -1.2137712222e+00  -1.2137712222e+00  2.6848110304e-01  3.2818192608e-13  2.4091839634e-13  7.7266134126e-01
1.4303000000e+01  -1.2135026424e+00  -1.2135026424e+00  2.6867861740e-01  3.2773783687e-13  2.4147350786e-13  7.7238843124e-01
1.4304000000e+01  -1.2132338648e+00  -1.2132338648e+00  2.6887651721e-01  3.2795988147e-13  2.4197310822e-13  7.7211549614e-01
1.4305000000e+01  -1.2129648892e+00  -1.2129648892e+00  2.6907480361e-01  3.2818192608e-13  2.4252821973e-13  7.7184253619e-01
1.4306000000e+01  -1.2126957151e+00  -1.2126957151e+00  2.6927347773e-01  3.2818192608e-13  2.4297230894e-13  7.7156955161e-01
1.4307000000e+01  -1.2124263421e+00  -1.2124263421e+00  2.6947254072e-01  3.2818192608e-13  2.4336088700e-13  7.7129654263e-01
1.4308000000e+01  -1.2121567699e+00  -1.2121567699e+00  2.6967199372e-01  3.2862601529e-13  2.4397150966e-13  7.7102350948e-01
1.4309000000e+01  -1.2118869980e+00  -1.2118869980e+00  2.6987183788e-01  3.2818192608e-13  2.4447111002e-13  7.7075045240e-01
1.4310000000e+01  -1.2116170261e+00  -1.2116170261e+00  2.7007207434e-01  3.2818192608e-13  2.4502622153e-13  7.7047737161e-01
1.4311000000e+01  -1.2113468537e+00  -1.2113468537e+00  2.7027270427e-01  3.2862601529e-13  2.4541479959e-13  7.7020426734e-01
1.4312000000e+01  -1.2110764805e+00  -1.2110764805e+00  2.7047372883e-01  3.2951419371e-13  2.4585888880e-13  7.6993113984e-01
1.4313000000e+01  -1.2108059061e+00  -1.2108059061e+00  2.7067514918e-01  3.2973623831e-13  2.4641400032e-13  7.6965798935e-01
1.4314000000e+01  -1.2105351301e+00  -1.2105351301e+00  2.7087696650e-01  3.2995828292e-13  2.4691360068e-13  7.6938481610e-01
1.4315000000e+01  -1.2102641521e+00  -1.2102641521e+00  2.7107918196e-01  3.3040237213e-13  2.4730217874e-13  7.6911162033e-01
1.4316000000e+01  -1.2099929716e+00  -1.2099929716e+00  2.7128179673e-01  3.3129055055e-13  2.4774626795e-13  7.6883840229e-01
1.4317000000e+01  -1.2097215883e+00  -1.2097215883e+00  2.7148481201e-01  3.3106850594e-13  2.4824586831e-13  7.6856516222e-01
1.4318000000e+01  -1.2094500018e+00  -1.2094500018e+00  2.7168822898e-01  3.3151259515e-13  2.4874546867e-13  7.6829190037e-01
1.4319000000e+01  -1.2091782117e+00  -1.2091782117e+00  2.7189204884e-01  3.3173463976e-13  2.4913404673e-13  7.6801861699e-01
1.4320000000e+01  -1.2089062176e+00  -1.2089062176e+00  2.7209627278e-01  3.3173463976e-13  2.4968915824e-13  7.6774531233e-01
1.4321000000e+01  -1.2086340191e+00  -1.2086340191e+00  2.7230090200e-01  3.3129055055e-13  2.5013324745e-13  7.6747198663e-01
1.4322000000e+01  -1.2083616157e+00  -1.2083616157e+00  2.7250593772e-01  3.3173463976e-13  2.5068835896e-13  7.6719864017e-01
1.4323000000e+01  -1.2080890071e+00  -1.2080890071e+00  2.7271138114e-01  3.3195668436e-13  2.5129898162e-13  7.6692527318e-01
1.4324000000e+01  -1.2078161928e+00  -1.2078161928e+00  2.7291723348e-01  3.3195668436e-13  2.5174307083e-13  7.6665188593e-01
1.4325000000e+01  -1.2075431724e+00  -1.2075431724e+00  2.7312349597e-01  3.3195668436e-13  2.5213164889e-13  7.6637847869e-01
1.4326000000e+01  -1.2072699456e+00  -1.2072699456e+00  2.7333016982e-01  3.3240077357e-13  2.5268676040e-13  7.6610505170e-01
1.4327000000e+01  -1.2069965120e+00  -1.2069965120e+00  2.7353725627e-01  3.3328895199e-13  2.5313084961e-13  7.6583160524e-01
1.4328000000e+01  -1.2067228710e+00  -1.2067228710e+00  2.7374475656e-01  3.3351099660e-13  2.5368596113e-13  7.6555813957e-01
1.4329000000e+01  -1.2064490223e+00  -1.2064490223e+00  2.7395267191e-01  3.3395508581e-13  2.5429658379e-13  7.6528465495e-01
1.4330000000e+01  -1.2061749655e+00  -1.2061749655e+00  2.7416100359e-01  3.3439917502e-13  2.5479618415e-13  7.6501115166e-01
1.4331000000e+01  -1.2059007002e+00  -1.2059007002e+00  2.7436975284e-01  3.3439917502e-13  2.5529578451e-13  7.6473762998e-01
1.4332000000e+01  -1.2056262259e+00  -1.2056262259e+00  2.7457892092e-01  3.3439917502e-13  2.5573987372e-13  7.6446409016e-01
1.4333000000e+01  -1.2053515422e+00  -1.2053515422e+00  2.7478850907e-01  3.3417713041e-13  2.5629498523e-13  7.6419053249e-01
1.4334000000e+01  -1.2050766487e+00  -1.2050766487e+00  2.7499851858e-01  3.3484326423e-13  2.5673907444e-13  7.6391695725e-01
1.4335000000e+01  -1.2048015450e+00  -1.2048015450e+00  2.7520895070e-01  3.3506530883e-13  2.5729418596e-13  7.6364336471e-01
1.4336000000e+01  -1.2045262307e+00  -1.2045262307e+00  2.7541980672e-01  3.3484326423e-13  2.5773827517e-13  7.6336975515e-01
1.4337000000e+01  -1.2042507053e+00  -1.2042507053e+00  2.7563108791e-01  3.3484326423e-13  2.5829338668e-13  7.6309612887e-01
1.4338000000e+01  -1.2039749684e+00  -1.2039749684e+00  2.7584279556e-01  3.3506530883e-13  2.5873747589e-13  7.6282248614e-01
1.4339000000e+01  -1.2036990195e+00  -1.2036990195e+00  2.7605493096e-01  3.3550939804e-13  2.5923707625e-13  7.6254882725e-01
1.4340000000e+01  -1.2034228583e+00  -1.2034228583e+00  2.7626749539e-01  3.3550939804e-13  2.5990321006e-13  7.6227515250e-01
1.4341000000e+01  -1.2031464844e+00  -1.2031464844e+00  2.7648049017e-01  3.3550939804e-13  2.6040281043e-13  7.6200146217e-01
1.4342000000e+01  -1.2028698972e+00  -1.2028698972e+00  2.7669391660e-01  3.3550939804e-13  2.6090241079e-13  7.6172775656e-01
1.4343000000e+01  -1.2025930964e+00  -1.2025930964e+00  2.7690777598e-01  3.3573144265e-13  2.6151303345e-13  7.6145403597e-01
1.4344000000e+01  -1.2023160815e+00  -1.2023160815e+00  2.7712206963e-01  3.3595348725e-13  2.6195712266e-13  7.6118030068e-01
1.4345000000e+01  -1.2020388521e+00  -1.2020388521e+00  2.7733679887e-01  3.3595348725e-13  2.6234570072e-13  7.6090655102e-01
1.4346000000e+01  -1.2017614078e+00  -1.2017614078e+00  2.7755196503e-01  3.3661962107e-13  2.6278978993e-13  7.6063278726e-01
1.4347000000e+01  -1.2014837481e+00  -1.2014837481e+00  2.7776756944e-01  3.3728575488e-13  2.6340041259e-13  7.6035900973e-01
1.4348000000e+01  -1.2012058725e+00  -1.2012058725e+00  2.7798361344e-01  3.3772984409e-13  2.6395552410e-13  7.6008521873e-01
1.4349000000e+01  -1.2009277807e+00  -1.2009277807e+00  2.7820009836e-01  3.3795188870e-13  2.6445512447e-13  7.5981141457e-01
1.4350000000e+01  -1.2006494722e+00  -1.2006494722e+00  2.7841702555e-01  3.3861802251e-13  2.6501023598e-13  7.5953759755e-01
1.4351000000e+01  -1.2003709465e+00  -1.2003709465e+00  2.7863439637e-01  3.3839597791e-13  2.6562085864e-13  7.5926376800e-01
1.4352000000e+01  -1.2000922032e+00  -1.2000922032e+00  2.7885221217e-01  3.3861802251e-13  2.6612045900e-13  7.5898992622e-01
1.4353000000e+01  -1.1998132419e+00  -1.1998132419e+00  2.7907047432e-01  3.3906211172e-13  2.6662005936e-13  7.5871607254e-01
1.4354000000e+01  -1.1995340621e+00  -1.1995340621e+00  2.7928918417e-01  3.3928415633e-13  2.6717517088e-13  7.5844220728e-01
1.4355000000e+01  -1.1992546634e+00  -1.1992546634e+00  2.7950834312e-01  3.3928415633e-13  2.6767477124e-13  7.5816833076e-01
1.4356000000e+01  -1.1989750453e+00  -1.1989750453e+00  2.7972795253e-01  3.3972824554e-13  2.6822988275e-13  7.5789444331e-01
1.4357000000e+01  -1.1986952073e+00  -1.1986952073e+00  2.7994801379e-01  3.4017233475e-13  2.6867397196e-13  7.5762054525e-01
1.4358000000e+01  -1.1984151491e+00  -1.1984151491e+00  2.8016852829e-01  3.4061642395e-13  2.6922908347e-13  7.5734663692e-01
1.4359000000e+01  -1.1981348701e+00  -1.1981348701e+00  2.8038949743e-01  3.4061642395e-13  2.6972868383e-13  7.5707271864e-01
1.4360000000e+01  -1.1978543700e+00  -1.1978543700e+00  2.8061092260e-01  3.4128255777e-13  2.7028379534e-13  7.5679879075e-01
1.4361000000e+01  -1.1975736481e+00  -1.1975736481e+00  2.8083280522e-01  3.4128255777e-13  2.7078339571e-13  7.5652485359e-01
1.4362000000e+01  -1.1972927042e+00  -1.1972927042e+00  2.8105514670e-01  3.4172664698e-13  2.7139401837e-13  7.5625090749e-01
1.4363000000e+01  -1.1970115377e+00  -1.1970115377e+00  2.8127794845e-01  3.4239278079e-13  2.7200464103e-13  7.5597695281e-01
1.4364000000e+01  -1.1967301481e+00  -1.1967301481e+00  2.8150121190e-01  3.4305891461e-13  2.7261526370e-13  7.5570298988e-01
1.4365000000e+01  -1.1964485351e+00  -1.1964485351e+00  2.8172493848e-01  3.4350300382e-13  2.7311486406e-13  7.5542901905e-01
1.4366000000e+01  -1.1961666981e+00  -1.1961666981e+00  2.8194912962e-01  3.4394709303e-13  2.7378099787e-13  7.5515504068e-01
1.4367000000e+01  -1.1958846367e+00  -1.1958846367e+00  2.8217378677e-01  3.4439118224e-13  2.7444713169e-13  7.5488105510e-01
1.4368000000e+01  -1.1956023504e+00  -1.1956023504e+00  2.8239891137e-01  3.4416913763e-13  2.7500224320e-13  7.5460706268e-01
1.4369000000e+01  -1.1953198387e+00  -1.1953198387e+00  2.8262450487e-01  3.4439118224e-13  2.7566837701e-13  7.5433306378e-01
1.4370000000e+01  -1.1950371012e+00  -1.1950371012e+00  2.8285056873e-01  3.4505731605e-13  2.7622348853e-13  7.5405905875e-01
1.4371000000e+01  -1.1947541374e+00  -1.1947541374e+00  2.8307710442e-01  3.4550140526e-13  2.7683411119e-13  7.5378504796e-01
1.4372000000e+01  -1.1944709468e+00  -1.1944709468e+00  2.8330411341e-01  3.4594549447e-13  2.7738922270e-13  7.5351103176e-01
1.4373000000e+01  -1.1941875290e+00  -1.1941875290e+00  2.8353159717e-01  3.4638958368e-13  2.7794433421e-13  7.5323701054e-01
1.4374000000e+01  -1.1939038835e+00  -1.1939038835e+00  2.8375955719e-01  3.4661162829e-13  2.7844393458e-13  7.5296298466e-01
1.4375000000e+01  -1.1936200098e+00  -1.1936200098e+00  2.8398799495e-01  3.4727776210e-13  2.7894353494e-13  7.5268895448e-01
1.4376000000e+01  -1.1933359073e+00  -1.1933359073e+00  2.8421691195e-01  3.4772185131e-13  2.7944313530e-13  7.5241492039e-01
1.4377000000e+01  -1.1930515758e+00  -1.1930515758e+00  2.8444630969e-01  3.4794389592e-13  2.7999824681e-13  7.5214088277e-01
1.4378000000e+01  -1.1927670146e+00  -1.1927670146e+00  2.8467618968e-01  3.4794389592e-13  2.8049784717e-13  7.5186684200e-01
1.4379000000e+01  -1.1924822232e+00  -1.1924822232e+00  2.8490655342e-01  3.4816594052e-13  2.8116398099e-13  7.5159279845e-01
1.4380000000e+01  -1.1921972013e+00  -1.1921972013e+00  2.8513740243e-01  3.4838798513e-13  2.8166358135e-13  7.5131875252e-01
1.4381000000e+01  -1.1919119483e+00  -1.1919119483e+00  2.8536873825e-01  3.4883207434e-13  2.8221869286e-13  7.5104470459e-01
1.4382000000e+01  -1.1916264637e+00  -1.1916264637e+00  2.8560056240e-01  3.4905411894e-13  2.8288482667e-13  7.5077065506e-01
1.4383000000e+01  -1.1913407470e+00  -1.1913407470e+00  2.8583287642e-01  3.4905411894e-13  2.8338442704e-13  7.5049660432e-01
1.4384000000e+01  -1.1910547977e+00  -1.1910547977e+00  2.8606568185e-01  3.4927616355e-13  2.8388402740e-13  7.5022255277e-01
1.4385000000e+01  -1.1907686154e+00  -1.1907686154e+00  2.8629898024e-01  3.4927616355e-13  2.8460567236e-13  7.4994850081e-01
1.4386000000e+01  -1.1904821996e+00  -1.1904821996e+00  2.8653277315e-01  3.4994229736e-13  2.8510527272e-13  7.4967444884e-01
1.4387000000e+01  -1.1901955497e+00  -1.1901955497e+00  2.8676706215e-01  3.5016434197e-13  2.8560487308e-13  7.4940039727e-01
1.4388000000e+01  -1.1899086653e+00  -1.1899086653e+00  2.8700184879e-01  3.5083047578e-13  2.8627100690e-13  7.4912634651e-01
1.4389000000e+01  -1.1896215459e+00  -1.1896215459e+00  2.8723713466e-01  3.5105252039e-13  2.8699265187e-13  7.4885229696e-01
1.4390000000e+01  -1.1893341909e+00  -1.1893341909e+00  2.8747292133e-01  3.5171865420e-13  2.8760327453e-13  7.4857824905e-01
